baseMean	log2FoldChange	lfcSE	pvalue	padj
FBGN0051352	18821.9642151288	0.478389904215061	0.0518320399205134	1.41980229042817e-20	3.13201299882743e-19
FBGN0037290	24.5077987189186	-0.0259521152267408	0.364204775084064	0.880889493762554	0.93619635604486
FBGN0038069	19.1150253117218	-0.043162666605799	0.378253663684559	0.787422344376053	0.87922583023046
FBGN0037262	2998.43308429088	-0.0638494939394049	0.106598946963661	0.534488696592125	0.684057885088848
FBGN0045473	24.3443697135752	0.0589124555273753	0.372651323211089	0.736164449966429	0.843459770443914
FBGN0039840	32.5940775174434	-0.185457736590894	0.419180751073158	0.294781997695095	0.450882286333474
FBGN0037679	1011.8525303317	0.151755627195131	0.124555244765747	0.202106412378123	0.341438923631012
FBGN0039282	55.6528411097825	0.212675534636404	0.343101804743702	0.33699029217879	0.496287727833269
FBGN0037896	40.857598196086	-0.116553548004303	0.366919794902836	0.543283697239736	0.692158245469048
FBGN0266668	1856.60027344896	-0.0689946391365127	0.0946402492551032	0.452580201509941	0.613457277503686
FBGN0037363	5104.02870977491	0.261927035105676	0.0687405652718071	0.000110713818649367	0.00044994127218429
FBGN0014018	4506.14396846479	0.0880842585048502	0.0640938202738822	0.165130263377456	0.292020636559025
FBGN0037552	1030.2565546689	-0.468056896500451	0.114657901840379	2.11095563230864e-05	9.69285380827934e-05
FBGN0037488	22.4170883709593	-0.0828849778172956	0.384302501587184	0.612934263734839	0.751007835085768
FBGN0038597	3727.55915783379	-0.240968984391581	0.0844940975809992	0.00351897649394537	0.0105486689736344
FBGN0082582	8563.27013351847	0.0531106971228862	0.0526535187674853	0.30977308113844	0.467743191560818
FBGN0040279	391.689415648174	-0.208352054783938	0.173280297161648	0.184558618725984	0.318440505182065
FBGN0261844	1381.07707083927	0.645942828741692	0.131286447385289	2.59111936002452e-07	1.60246135074972e-06
FBGN0002868	95.1258220078661	-1.88141709653888	0.418555175558905	4.38101333949127e-07	2.6156356525077e-06
FBGN0037589	45.68304234836	0.111332058865142	0.35893266339389	0.574191383633534	0.719963077907506
FBGN0038468	50.6803380682693	0.0117050772699145	0.330307809583207	0.956579497030221	0.975680525325553
FBGN0010389	1206.61340255583	0.729307046777761	0.154856154182723	6.04411143846271e-07	3.51899558066119e-06
FBGN0039371	5.09209274284544	0.038922725330608	0.405681564046186	0.70264018692946	NA
FBGN0259152	6904.3121475177	-0.984759068360562	0.0674174795809978	4.07115828950059e-49	4.29264424047984e-47
FBGN0051560	9.37458929189834	0.036258141796494	0.396739813150672	0.775979804496267	NA
FBGN0037782	6.57267902792544	0.0617689607928054	0.407579238724452	0.570449933004614	NA
FBGN0039347	38.3627612418487	1.80222913943598	0.671967850867291	0.000379672922260647	0.00138306842964869
FBGN0037668	54.6330136850806	-0.139732069207543	0.32592636019277	0.509496895006371	0.663153772854838
FBGN0038881	17692.1814770105	0.423624473081932	0.0498110775662741	6.04920973567139e-18	1.09313785364892e-16
FBGN0011669	3.75182278719302	0.057534398017046	0.414917026995021	0.46102906828044	NA
FBGN0038796	7.6226447991279	-0.0222263357544761	0.39496123056717	0.857973839737706	NA
FBGN0038014	36.2311007861228	-0.00484357403870662	0.333736150048001	0.977272857402011	0.987323923182253
FBGN0038210	12.4909224926913	-0.181705788295038	0.44451979533845	0.201056058181151	NA
FBGN0041621	29.8030588763406	-0.13720128225912	0.390050498338604	0.445448263569299	0.606508339438687
FBGN0037911	539.829067754229	-0.0417247938867815	0.15172599484034	0.766486576948092	0.863819398790393
FBGN0037685	10.8702776790802	-0.166939094726297	0.436254707982469	0.232919269412848	NA
FBGN0039015	26.637829049542	-0.019074613071232	0.368276358035933	0.908777908589415	0.951492827284305
FBGN0037254	63.0661182230683	-0.0768679471253053	0.335093016114508	0.702911051861665	0.820074786219279
FBGN0266137	38.4386079976181	0.0512131249027221	0.344111903651517	0.797035540245197	0.884808463396832
FBGN0053337	48.8106442032605	-0.322256848317535	0.408546642869351	0.17007654000779	0.299019378049492
FBGN0038460	12.3298705043664	-0.231043994767234	0.467380240934998	0.15492201562885	NA
FBGN0261053	15448.9355068786	0.41476816299289	0.0476421141305947	1.8140427407103e-18	3.42907783206965e-17
FBGN0037375	73.9055450095353	0.08038459079215	0.314518180894133	0.702884351930262	0.820074786219279
