Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBGN0024833	762.347757739251	-0.32215793793248	0.180036187503218	-1.78940657653463	0.0735493609632037	0.362204209432428
FBGN0037922	230.751478729985	0.392998042513227	0.281324278705693	1.39695743403776	0.162426371678124	0.523042137034678
FBGN0025680	2.16463516657745	-0.453966925474998	2.78315620035928	-0.163112269953226	0.870430039153305	NA
FBGN0037539	256.807403508508	-0.347377819879348	0.272570581466633	-1.27445088905118	0.202503667030995	0.569198746576573
FBGN0266719	534.28165611175	0.40105239978647	0.19473111804759	2.05951880627757	0.0394445653350548	0.26556545459431
FBGN0039277	5.29758744761682	1.58277760086763	2.04591508244868	0.773628199159304	0.439150691246659	NA
FBGN0039421	1.11815413680413	0.0667353469398261	3.08393530302672	0.0216396715178587	0.982735387637732	NA
FBGN0266177	0	NA	NA	NA	NA	NA
FBGN0043455	269.972040071904	-0.0521735316862365	0.237368467720909	-0.219799757681297	0.826027108360802	0.946889490497403
FBGN0003567	2120.44827466549	-0.0921953633253514	0.117015829817507	-0.787887958997818	0.430762244903538	0.760833783524243
FBGN0261291	0.374236018433923	0.015321535226483	4.53277917528726	0.00338016361132616	0.997303024777254	NA
FBGN0039674	253.252241056423	-0.225363439646933	0.229937848444791	-0.980105890227303	0.327033851941338	0.688175173206941
FBGN0038915	0.923828245495451	2.12509800721794	3.95304726141093	0.53758477111135	0.59086374625581	NA
FBGN0039818	4.99141751034506	2.12843333044556	1.90057491106468	1.11988920723637	0.262760978054	NA
FBGN0038286	688.358659183705	-0.269259100233898	0.169082097338936	-1.59247551616391	0.111277900165535	0.442425026539359
FBGN0263597	0.0419849028580622	0.9494480522327	6.19355085946195	0.153296238906672	0.878164666538298	NA
FBGN0010113	9394.95219692011	0.132692207509564	0.146479544609949	0.905875341590536	0.365001837238653	0.716088903460346
FBGN0037298	698.383656058082	-0.256940156960133	0.169428385862708	-1.51651186223504	0.129389973138178	0.473720337403183
FBGN0051220	1.07884671027442	-2.21582839392822	3.1590012586112	-0.701433210223656	0.483032702521586	NA
FBGN0040687	0.183880362727285	0.453525270115966	6.05587957930174	0.074890074047387	0.940302174142192	NA
FBGN0039163	763.969391088916	-0.0794437674674514	0.178706624783616	-0.444548530663843	0.65664604982406	0.882885910729857
FBGN0260741	118.955466022343	-0.657708373777932	0.347168420401213	-1.89449366684284	0.0581595142004033	0.320110896562732
FBGN0026059	1392.79321982449	-0.169753767428711	0.146380866295519	-1.15967183228719	0.246182442648468	0.610194531236449
FBGN0051300	1.1020664799548	-0.378603648232336	3.44622172339033	-0.109860501912185	0.912520007781851	NA
FBGN0051406	0.872426783848583	-0.172746485434196	3.48649293594906	-0.0495473499036857	0.96048310374505	NA
FBGN0045843	1.88493834576211	-1.58557446251567	2.35088429937646	-0.674458740030813	0.500019708814186	NA
FBGN0051459	0.606003820108985	-1.14393885825051	3.96483705418364	-0.288521026871318	0.772947937409321	NA
FBGN0051368	1839.46952785281	0.185231442258342	0.130848414811683	1.41561854245561	0.156887219381982	0.516104420451953
FBGN0266673	762.778376165424	0.121621390596277	0.154680845754986	0.786273116122759	0.431707498889548	0.760847505534362
FBGN0010313	1658.78188496493	0.284135282332806	0.200971327339134	1.413810049895	0.1574176819797	0.517071050830201
FBGN0262587	12.8006743517337	-0.0119718419826307	1.01533204562285	-0.0117910608989856	0.990592312544132	0.999625351063475
FBGN0038355	1.48535918143887	0.138494777013898	2.47000030556775	0.0560707529880501	0.955285443006213	NA
FBGN0037460	1.08259621028849	-0.668325827682781	2.57703886068464	-0.259338668841504	0.795373946277858	NA
FBGN0085307	0.765736251226801	-1.40874621649743	3.54566426685377	-0.397315174385498	0.69113505883241	NA
FBGN0039182	1924.52512257485	-0.0868697717243117	0.115506955594243	-0.752073944615693	0.452006591882331	0.774069128623727
